DA,S8,H8,11
H8,HA,SJ,19
C6,CQ,H3,16
SK,DT,C8,10
CT,S5,C2,12
C2,CQ,S7,12
D3,D7,HT,10
D6,HQ,SK,10
DK,S7,HK,10
CT,DK,S8,10
C3,ST,SQ,20
C7,S6,H9,9
H3,S6,C7,7
DK,C8,S5,10
D3,C3,SA,11
D8,DQ,S8,18
D8,CK,H9,10
H6,D7,HA,17
CJ,C8,S7,18
C8,S8,D6,8
S3,DQ,D9,19
H9,DT,C8,10
H8,H9,H9,26
D4,S8,D6,10
S4,H5,S7,11
CQ,CJ,C4,24
H7,S3,S2,7
H5,DQ,C9,10
SQ,D4,D6,10
H2,CT,SA,11
D6,ST,H7,10
SJ,D6,C9,10
HQ,DT,H5,15
S4,C2,S9,13
ST,D8,HT,10
CQ,CK,H6,20
DK,DA,S2,21
CT,DQ,HA,11
S4,H6,S8,12
CQ,ST,CQ,20
DJ,S2,D7,17
C9,D9,CA,20
D5,C3,CT,13
H4,DK,C3,10
H7,H6,S2,13
S6,S9,D4,15
C8,DA,H3,11
D8,H6,CT,10
S7,S4,C2,11
D3,HJ,H7,17
CQ,C7,S2,17
D9,ST,H6,10
CQ,C2,S9,12
S4,HA,D7,11
CT,S2,HJ,10
C5,HA,CQ,15
D4,C5,S4,5
S6,H9,S2,9
C2,C8,C9,19
DK,ST,S8,18
C6,D4,H4,6
DK,C7,CA,18
SA,DT,H6,11
D6,DK,C4,16
C7,S2,H9,9
DQ,SK,D3,13
DT,H5,SA,11
D3,H9,D5,9
CJ,D4,S9,10
S2,SQ,C8,12
C8,C5,D5,13
CQ,C3,S6,13
C2,DK,ST,10
S8,SK,C7,18
HT,SK,C5,10
D2,D2,CJ,10
D6,D6,D5,17
D3,H8,H8,16
D3,D8,DT,21
S5,D6,D9,15
DA,D9,ST,20
D7,S9,S5,14
S9,S9,C3,18
S2,HA,CK,11
C3,D2,S6,6
ST,C9,HT,10
D6,HQ,HQ,20
CT,H5,D3,10
DQ,CK,S5,10
H8,H9,S9,17
DA,C6,S5,11
S8,C7,S6,14
C4,SQ,S9,19
H3,H3,C3,6
CT,H9,C9,19
DJ,D2,CK,12
S5,DJ,S7,12
CT,H9,S2,10
H3,D6,HK,13
C8,HJ,H3,13
S6,D7,S7,13
S5,HQ,HK,20
H4,C9,H9,13
H9,DJ,S3,10
HA,H5,SA,16
S9,SA,CA,20
C7,HJ,CJ,17
D2,C9,H2,9
HA,ST,S9,19
S7,DQ,H8,10
SK,C8,SK,20
D2,S6,S3,9
DQ,DQ,CT,20
H7,DT,CT,10
D8,CT,S8,10
SA,S7,S6,24
HK,H5,C3,15
S7,C9,C8,17
CQ,HQ,C4,14
DQ,CJ,CQ,20
S4,C8,C5,13
H7,HQ,S8,17
S5,SQ,CK,15
S8,SK,D4,18
D5,DT,SK,15
C4,C8,CT,22
C2,DT,D7,17
C6,D2,DK,12
D3,H9,SJ,10
C8,CA,S6,19
SJ,D2,C3,10
HK,H7,SA,17
H4,C8,S5,8
HT,CK,C9,19
SJ,H5,D3,10
C5,S6,SA,17
C4,S8,HQ,10
H4,C8,D6,8
S4,D4,HA,11
DK,ST,CK,10
S5,CK,C8,18
H3,H3,S5,6
CA,S8,SJ,18
S4,S9,D9,13
D3,D4,SK,10
SA,S2,H7,13
C2,SJ,C4,10
D4,D9,D8,21
D9,S4,D5,14
S6,HK,DA,11
DQ,HT,DJ,20
C7,C7,C5,19
H9,D2,DA,13
SJ,DK,C8,10
CQ,DJ,C6,16
S8,C7,D8,8
H7,DK,C7,10
SA,H7,SJ,21
CJ,D2,CT,20
C7,C3,S9,10
D5,SK,S8,18
DA,C4,C2,11
SJ,S2,CJ,12
SK,H7,D6,10
HA,H9,C2,20
C6,DQ,H8,10
CQ,DK,ST,10
C5,D8,H3,8
SK,HA,C5,11
D4,H3,D2,6
D9,CJ,S5,10
S5,C6,CA,17
SJ,S7,S9,26
DJ,HT,SJ,10
S5,SJ,H3,15
D7,ST,D7,14
DQ,DA,D9,30
DJ,H9,H4,13
SK,C7,S7,17
HT,S7,CA,11
D4,HQ,C9,10
DA,SJ,S7,17
H5,H8,DK,13
DJ,H6,H3,10
C2,C6,C6,14
H8,D4,S3,8
D8,D5,H2,13
HK,S5,H4,14
S3,DJ,S9,12
CQ,S5,H7,10
C9,H7,SQ,10
CJ,D9,D8,17
C9,HK,C4,13
D8,DQ,D9,27
D2,D8,DQ,20
C6,S7,CJ,16
C5,D3,D8,11
S4,H9,S5,9
D3,D4,CT,10
C5,ST,S6,16
CJ,S5,ST,15
HT,SA,S5,16
DA,H6,H4,11
DK,D3,H2,13
C3,CQ,DT,13
D3,D4,S7,7
D6,S6,HQ,10
D5,C9,C6,15
D4,CJ,CQ,20
C7,D8,C9,16
S9,CJ,D6,10
D5,HQ,HQ,20
SJ,S9,CT,19
HJ,D8,CK,10
ST,HQ,CJ,10
H4,CT,H4,10
H3,C7,S3,7
DA,CA,SA,11
S4,SQ,D8,14
S6,C6,S5,11
C7,H3,H7,10
HK,C5,CQ,15
H9,HA,SQ,20
D4,S5,H4,5
H3,D9,D5,14
C2,DA,DT,21
CJ,CK,C8,28
D7,C3,S5,7
CK,C3,C7,20
DQ,S5,DA,21
SK,DQ,S5,15
HA,D6,H4,15
H6,C6,DK,10
S6,D2,C5,6
D5,DT,CT,15
SA,S9,SQ,30
S9,HK,HA,21
D7,D3,ST,10
CK,CQ,S4,20
DK,C6,D5,15
S2,H5,C4,5
D4,C8,CT,18
HJ,SJ,C5,10
HJ,HK,S5,20
CJ,C7,C9,26
SJ,HQ,S4,14
H9,DA,H8,17
S4,CQ,C6,16
C3,SK,SJ,20
C9,DT,S3,10
S7,DA,D4,15
C5,H9,CA,16
H5,SJ,CQ,10
ST,C7,C6,13
S2,D5,H7,7
D7,D9,SK,16
HQ,D3,H7,17
H2,CA,CK,21
C2,D6,DJ,16
D2,C3,CT,13
S9,S9,C3,18
H9,S3,D7,9
C6,C7,D9,13
DK,DK,HQ,20
C3,S9,DA,11
CT,C3,C6,19
S5,H3,SK,15
D7,S2,H6,7
C2,SQ,H2,10
C9,H4,H9,13
CT,H7,S3,10
H2,C2,D9,9
D6,DT,S4,16
CK,H5,H8,13
DK,H2,D8,18
CQ,HQ,C4,14
C2,CQ,DJ,12
HQ,D6,DK,16
ST,D2,DJ,12
DA,C4,H6,11
S4,C3,SJ,14
C2,CK,CJ,22
H4,SQ,S5,15
S2,ST,C4,12
HK,H4,C2,14
CT,DA,S5,11
H4,C2,CA,13
CT,C5,HT,15
H9,H2,DA,11
D3,H3,H8,11
D5,D9,S5,14
C9,DA,HT,11
SQ,S7,D5,17
D7,C7,C6,13
S4,SJ,D4,14
CQ,S9,H3,10
C9,C3,C9,21
C6,SJ,H3,10
C7,H5,S8,8
HT,D4,D8,12
SK,DT,S6,16
H6,D6,H3,9
D3,DQ,DA,24
CK,SA,C5,15
HJ,DT,C7,10
DQ,SQ,H9,10
C9,C2,SQ,11
SA,H3,S5,16
HJ,S4,C8,10
DA,C2,D9,20
S6,C9,CT,19
DQ,S4,CT,10
S4,H6,CK,10
S4,D7,DJ,17
S5,S4,S7,16
SJ,HJ,C9,10
SQ,D4,SA,21
D9,S3,H5,9
S5,C5,C6,11
D3,HQ,S2,10
DJ,CT,S9,10
S9,S5,SQ,24
HT,DQ,C9,10
H8,H6,C8,14
SK,C7,CQ,17
DK,DK,DQ,30
S9,S6,SQ,25
CA,S6,S3,11
D3,S4,H4,4
HA,HK,DJ,21
H8,HT,D7,18
HT,HT,C8,20
DQ,D3,H5,13
H5,H9,CJ,14
H2,C2,ST,10
C2,S7,H8,8
D8,H2,CJ,10
H8,CJ,H9,17
C9,HQ,S7,10
C8,S7,C4,12
D5,CT,HA,11
C3,H2,H7,9
H2,S6,HA,13
C6,H3,C8,14
H2,DA,C2,11
DQ,CJ,D8,18
D9,S9,CQ,10
C6,D6,C2,8
CK,D7,SQ,10
HT,C9,D2,10
CA,S4,S4,11
S6,HA,SJ,16
H3,C6,HQ,13
DA,D5,HT,16
H8,H3,CK,11
DQ,S8,S8,16
D3,SK,CQ,10
CT,SK,D4,10
DK,S6,CT,10
C7,S6,S9,15
S2,DQ,D8,18
CJ,HQ,C7,17
DQ,H2,S8,10
D5,H9,C3,9
S4,S3,D7,7
H4,S5,H4,8
ST,CT,H9,10
CT,ST,C2,12
H2,DK,DK,20
H3,C6,S2,6
HK,HT,H5,25
CK,H4,H2,10
H9,DQ,CT,10
C3,S3,C2,5
H4,S3,S2,5
D8,D4,SA,12
D7,HA,S4,11
C2,H6,H2,8
S9,C6,D5,9
CQ,HQ,HT,20
ST,DJ,S4,14
D5,SJ,C6,10
C7,H8,H8,16
DJ,H5,H4,10
D2,H5,D7,9
D2,SK,D3,10
CA,S8,DK,11
ST,DT,C8,10
C6,HA,C7,13
S7,CQ,C5,15
C8,S7,D2,8
H2,D9,H3,9
HQ,D8,C5,10
DA,H7,H8,15
H8,DQ,H6,14
C7,S5,CQ,17
H9,D7,HQ,19
ST,H9,D4,10
S3,H6,S4,7
S5,H9,H8,17
CA,DJ,DJ,20
SQ,H3,CQ,10
S3,D7,C7,7
HA,CK,D3,11
SJ,D3,DQ,13
HQ,DQ,SA,11
HT,D3,SJ,10
HA,CQ,H3,14
CT,HJ,D8,10
C3,SK,SA,21
SJ,D7,H9,10
S3,C7,DJ,10
H8,SA,S2,13
C9,HT,CT,19
S7,HT,D6,10
H8,HJ,SQ,18
C2,CA,DT,13
C4,SK,DQ,10
H4,C7,D9,9
S9,ST,SJ,29
DA,DA,HT,22
DA,ST,CT,11
CK,SK,C8,18
D2,HK,H7,17
DA,HA,D6,17
DA,C6,S6,11
DK,D3,D6,19
SK,D3,H4,10
S9,SA,C3,20
H4,S9,H9,13
C4,C6,D5,10
D8,CK,D4,12
H7,HQ,H9,26
C6,C7,DQ,13
S2,H8,DA,11
D4,DQ,C2,14
DK,S6,C7,10
H4,CQ,SA,11
D9,HT,DT,19
C8,H6,C9,17
CA,S5,H6,11
HJ,C6,C9,15
DA,S7,H7,11
CA,H6,DT,11
S2,C2,S4,6
D6,C4,S9,9
DJ,C6,S3,10
ST,HT,H9,19
C3,C2,SK,10
SK,DA,H3,11
DJ,D8,SA,18
C7,S9,H8,9
H9,C2,S3,9
S3,H5,CA,11
CA,S4,D4,11
CK,HJ,CA,21
S6,H5,SA,17
H4,ST,HJ,14
S5,D5,H4,5
H2,DT,C6,10
SQ,DQ,D3,13
C3,S5,S8,13
D5,CK,C5,15
SK,D5,H9,10
SA,D8,C5,11
S3,D8,D6,14
S9,D8,S3,12
DT,CQ,S9,10
D5,S6,DA,16
D4,ST,D5,10
S5,H8,CK,10
D4,H7,SQ,10
C3,CJ,S8,13
H4,H4,S7,8
CJ,SQ,D5,10
H3,H8,CA,11
C9,S4,C9,18
S6,C5,C3,8
S9,D8,C8,9
C7,D3,D6,9
D6,HT,HT,20
DK,HA,D4,14
CT,CJ,H3,20
H9,H6,DJ,15
D6,D4,H7,10
H9,DA,CK,11
S5,C3,C5,8
S2,H8,D2,8
DQ,C5,S9,10
S6,D7,D2,9
C9,C7,HQ,16
D8,C5,D8,16
ST,H2,S3,13
DT,H6,H2,10
CK,S7,S6,13
SQ,H9,D6,10
D7,S5,C7,7
H6,HT,HQ,26
HQ,S8,S4,12
H6,D8,HT,16
D4,HK,DJ,14
HJ,D5,D3,10
S8,DK,DT,20
CT,C2,S7,12
C7,H7,HT,17
H8,C4,S5,8
S8,DK,CA,11
H6,CJ,DJ,10
CK,HQ,H3,13
C7,SQ,HK,10
ST,H9,C6,10
H2,D9,CK,10
DT,S3,DQ,20
HT,D6,C2,10
SQ,D6,CT,10
DT,CJ,C3,13
D2,H7,DT,12
H5,ST,C2,10
C9,CA,C6,26
S8,D5,HQ,10
H8,D7,DA,18
HT,D6,ST,10
S4,S5,D2,9
SA,HK,C4,11
S8,H6,C6,8
S9,D9,H5,9
H8,HK,S8,18
C7,S2,S9,11
SJ,HT,CQ,10
HA,SA,CQ,11
H5,D8,S5,8
HK,S2,D2,10
H5,H8,H4,17
CJ,H3,SJ,10
H2,DT,H9,11
D4,S5,CT,10
CA,D8,S5,11
CJ,S7,SK,17
C6,C5,D7,11
HK,SJ,D2,10
SK,C4,H2,10
C6,S8,S6,14
S4,D2,D4,6
CA,CK,HJ,21
D6,SJ,HQ,10
DT,D3,H3,13
D2,D4,D3,9
C9,DA,S3,11
C9,DJ,C7,16
CJ,DT,D2,12
H9,SJ,SQ,20
DJ,C6,S9,10
H9,HK,D9,19
D3,S7,DJ,13
D6,C8,DA,17
D4,HJ,D8,12
S5,SJ,CJ,15
C8,H8,S3,8
SQ,HA,S8,18
S8,CK,HT,10
H9,H7,C4,16
S6,CQ,D5,10
DK,D2,S4,12
H2,DT,H7,10
H2,D6,DJ,16
D5,DJ,CQ,15
D2,H8,H5,13
CQ,S8,S2,10
S3,CJ,H9,10
HQ,SQ,S9,19
S2,C4,ST,12
SA,S2,S8,21
H5,H5,D3,10
S9,CA,CT,21
H2,H7,HT,19
S9,C4,D8,9
S7,S5,S4,16
C7,S7,SA,18
SQ,C8,CA,19
SJ,D5,HA,11
DK,S8,D8,18
C3,SA,S6,17
SA,D4,H2,11
HA,C9,S5,11
CK,S2,C2,12
C9,H6,CQ,19
C7,DQ,CK,17
CA,D4,C4,15
HJ,CQ,C7,17
H7,C4,DJ,10
H4,H5,S8,9
S3,H7,SQ,13
S6,S3,S2,11
H8,D4,H8,16
C7,D3,HA,11
CK,DT,DK,20
S8,HT,C4,10
C6,H8,CT,16
D2,HK,SK,10
D2,C4,H2,4
D4,HA,S6,11
H5,S6,D9,9
S3,D4,DK,14
D2,S4,SJ,14
SA,DJ,H8,11
C9,CQ,C9,28
ST,S7,CT,17
D8,S3,C9,9
D3,DK,H6,13
S3,HT,C8,10
HJ,H7,C6,17
C6,C6,D4,12
D9,H4,S2,9
D4,C8,CJ,18
DT,D7,H8,17
CA,HT,HK,20
D3,H2,D7,10
D2,S8,D6,8
C9,H3,H9,12
D8,DQ,C7,18
H3,S4,C7,7
SA,DK,DK,20
D5,CA,D6,11
D8,CJ,DK,18
C3,H2,DA,11
S4,DA,CQ,11
C8,CT,C3,21
HT,CA,H5,15
HJ,D9,C9,10
C4,H3,HT,13
HQ,H4,D9,14
CJ,SQ,S3,13
HJ,SK,H4,14
C3,H8,CJ,13
D9,CJ,CJ,20
H4,CQ,CT,20
ST,CJ,C2,12
S2,S4,S7,13
C7,C9,CK,26
CA,S5,HJ,11
DK,SK,HK,10
D8,H6,D7,15
D5,H5,D3,8
H6,D4,C9,9
H7,S7,H8,15
S6,S7,DT,13
SK,C5,SA,21
S9,SA,S8,28
CA,CK,S4,21
H4,C5,D4,5
H5,DA,S9,11
D8,H9,C7,9
DJ,D7,C8,17
S8,C6,S5,13
SK,C2,S8,18
DQ,S5,SK,15
H3,S2,C8,8
H9,D9,S7,9
SK,C5,C6,11
S3,H2,SQ,13
HT,SQ,C4,10
H4,D6,S3,6
S5,SA,SJ,26
D6,DJ,D9,25
C5,HJ,CK,15
H9,H7,S2,16
H3,D2,D5,7
S5,H5,C2,5
S8,H4,C4,8
C4,H3,C5,9
D3,D2,D2,7
CT,H4,DT,10
S2,ST,HT,12
SJ,D3,C5,10
CK,S8,ST,18
H3,H4,H3,10
CT,D9,D5,14
HK,D4,DQ,14
C6,S5,S3,8
C5,ST,CK,15
S7,SJ,CK,17
D2,DA,S6,13
HK,H5,S7,15
H7,SK,H8,15
CJ,ST,HT,10
D8,S8,H9,9
SQ,DK,H3,10
SK,D4,SA,21
HQ,HK,S6,20
CT,DJ,HT,10
S6,HJ,D4,10
DA,SA,C7,11
CJ,DJ,CK,20
S4,HQ,H3,13
D5,D6,CQ,11
H7,C2,SA,11
S3,D6,S7,10
HK,SQ,DJ,10
HT,HQ,H8,28
S4,C3,D4,4
H7,C8,H9,16
DJ,SQ,H9,10
S9,D8,CK,10
SA,ST,HK,21
C8,D5,CQ,18
SQ,C5,C3,10
H9,D8,DQ,18
DA,H5,HJ,15
D3,ST,S9,19
D4,H4,SQ,10
HK,H6,CT,16
C2,C2,HA,11
DQ,H5,S5,10
SJ,HQ,S2,12
SQ,CK,SK,20
D8,S3,S6,9
C4,C3,HT,10
D7,C9,C2,11
C3,DQ,H8,10
D9,SJ,D5,14
C6,C9,H2,15
C7,D9,SA,11
S7,D2,DA,13
HJ,SA,DA,11
C2,DQ,CT,12
C8,S5,HK,10
CQ,CJ,D7,20
C2,DJ,D2,12
HJ,CJ,C3,13
DQ,C8,C5,13
DT,HA,DT,20
S6,C9,S3,9
S8,S5,C4,13
D8,C5,CQ,15
D7,SK,S7,17
HK,C8,H5,15
ST,S4,HQ,14
S7,C9,S7,14
HK,D4,D2,10
S3,C7,S8,11
HA,C3,C2,11
CT,HA,CJ,20
H9,DA,HA,20
D6,S4,SA,15
C9,HK,DQ,10
DK,S7,H8,10
D2,D2,S7,7
SK,SQ,C5,20
CQ,H2,C4,14
C8,HA,H9,20
H3,S6,SA,17
CJ,S9,D3,10
S7,C4,H9,9
HK,H7,C6,17
S2,HK,CQ,10
C4,H6,CQ,14
D9,HA,D3,12
S2,S2,S9,13
C2,DA,C4,11
C8,CK,S9,18
H2,DA,DQ,21
S3,D6,HQ,10
C9,S6,D4,9
CK,S2,H4,10
HA,S8,HA,22
H5,HK,S4,15
HJ,DA,CT,11
C4,S7,D3,7
H4,H4,DT,10
S3,CT,S4,10
C6,S2,S3,6
CQ,H8,D3,10
C7,S9,C4,11
C5,S2,S4,6
HJ,H7,SJ,17
D8,SQ,DJ,18
CA,C5,HT,16
CQ,CJ,S5,20
S6,DT,S7,13
CA,H5,D4,11
S2,D7,H5,7
H7,D9,CK,10
DJ,S9,SJ,19
CA,H9,CA,22
CT,S6,C7,17
C2,C8,S8,10
D8,D9,HT,17
D5,D4,SK,10
HJ,S3,C7,10
C3,CK,ST,13
DA,HT,D2,13
C7,H8,D6,8
HQ,C6,C3,10
DK,HA,D9,19
SA,H6,DK,11
DK,S9,S7,16
DA,DA,S9,22
SJ,D9,C7,10
DK,H3,DT,20
H7,S5,C6,7
H7,C7,D9,9
H6,S5,C8,8
S2,D4,D5,9
C3,HQ,DK,10
S4,SJ,S5,19
DT,H9,D2,12
H5,C4,D4,5
S7,S2,S5,14
CK,D8,H7,10
D7,H2,C8,8
SK,C6,HJ,10
C2,HT,H7,17
C3,DA,DA,22
C2,HK,CJ,12
HK,CA,C4,15
C4,H5,D7,7
C8,HT,C5,13
S7,H6,DQ,10
S5,S9,DQ,14
DJ,ST,S2,12
S7,HQ,SQ,17
S6,HQ,CK,10
S7,H4,H3,7
CQ,C5,SJ,15
D8,C6,CA,17
CK,DT,S6,10
H5,H9,CJ,14
SK,S7,S2,19
H7,H9,C5,16
H3,CQ,HA,14
D7,H2,HJ,12
H5,SK,C6,10
C4,H3,D5,5
C6,CA,H6,17
D5,HA,S7,11
H9,C3,S5,9
HK,D2,HK,20
CQ,SQ,S8,18
ST,DQ,D5,15
H7,SK,SJ,20
S3,C9,S4,9
S6,DQ,C4,10
S5,C9,D8,9
H5,D3,S5,5
H8,S7,D5,8
H3,C2,S3,3
H8,D5,HT,18
C6,HA,SJ,11
C8,DT,S2,10
D8,C3,C4,8
ST,D6,H4,10
D7,HT,D9,16
S8,CK,HJ,10
C5,C8,H4,13
D6,S2,D5,11
D4,H4,CA,11
D5,C2,CA,13
CQ,HT,S4,10
D3,CA,CT,21
CQ,H8,D5,10
C6,H9,C4,10
D9,DA,C8,20
C8,DK,SK,10
D5,D2,SQ,10
HQ,S3,HA,21
D9,ST,C4,10
SK,H7,DA,11
C6,D9,C6,12
H9,DQ,C6,10
DK,C7,S7,10
S6,C9,C2,11
C3,SJ,S4,14
CA,CA,HK,22
SJ,CQ,HQ,10
S4,D7,DT,17
C9,S5,HK,10
SA,C6,C4,11
SJ,HQ,H4,14
S3,H9,S5,9
HQ,H6,S4,16
SA,H9,CK,11
C8,CJ,HQ,18
S7,DJ,D7,17
HJ,C5,DA,11
C4,S5,S9,14
D2,D9,CK,11
HA,DA,H2,13
S9,D3,H5,9
D7,C7,S3,7
SK,H4,DA,11
DT,D7,ST,17
HJ,CT,D5,10
CA,HQ,CT,21
H9,D9,HQ,19
S3,S6,HQ,10
D7,D9,D7,23
C5,HJ,S6,10
SA,DA,C7,11
DK,CK,SA,11
H7,HT,D7,17
D6,H4,CK,10
CQ,ST,C4,14
DT,C8,S4,10
HA,D2,ST,11
D3,D2,C7,7
HJ,H3,S6,13
S3,HT,C2,10
S5,HJ,C4,10
C9,C4,DT,13
S2,C5,D8,8
ST,D7,CQ,10
CK,S7,DT,10
S8,H6,CA,11
CA,H5,CK,21
CQ,DJ,CK,20
CK,CA,HQ,21
DQ,H6,SK,10
DK,H3,D6,16
S2,C5,C2,7
S5,SK,S8,23
HK,D7,H2,12
CA,D8,H8,11
H7,DJ,DQ,20
SK,C7,H9,10
SA,DJ,DK,20
D7,S2,D7,14
HJ,H7,S7,17
D7,H9,D8,15
H2,C5,SQ,10
S3,DQ,C4,10
C3,C7,ST,10
HJ,S5,H6,16
S5,HK,CJ,10
H7,CQ,HA,18
CT,CA,C7,28
C3,S7,SQ,17
HK,H6,HT,26
CQ,S5,DK,10
CJ,S7,D8,10
D6,HJ,D6,12
DQ,H3,CJ,10
HA,S9,HK,21
S8,CQ,D8,10
D3,DA,HT,14
H2,HT,C5,12
C3,D2,S9,9
S4,C3,D7,7
HQ,C4,C5,10
S5,HT,S3,10
H9,SK,CQ,10
CA,S4,DQ,11
S4,CK,S6,10
HA,H9,D3,20
H5,HQ,DK,15
S7,H2,SJ,17
H2,S8,C3,8
H5,C7,HA,16
C7,C8,S3,15
DJ,H4,S6,10
CJ,C4,H7,14
DK,C6,SJ,10
D5,S8,C9,9
SA,C6,D9,11
S8,CQ,ST,18
DQ,H4,D2,12
HK,C4,D6,10
H6,D2,H2,8
H7,S3,HA,18
S9,S6,D2,15
S6,C5,DK,10
D8,CJ,SA,11
ST,H9,C8,10
D3,C6,HT,10
H8,S4,SK,14
HT,H4,HA,25
D2,HJ,DJ,12
S9,C9,H6,9
H3,D6,S4,6
H3,C6,C7,13
D8,D7,DJ,25
D9,D4,ST,13
S7,H8,CA,11
S5,H4,C3,5
D6,D2,S9,9
HQ,S9,D2,10
CT,HQ,DK,10
H6,SJ,S7,17
S5,D2,S2,7
CQ,DT,DK,20
H8,SK,HQ,18
S5,D2,HQ,10
DA,D4,S2,15
C8,HK,CQ,18
D8,C6,C4,10
S3,C6,H9,9
C5,DJ,CK,15
SJ,S4,S3,17
SJ,S5,DJ,15
D3,S9,HT,10
D6,S9,HQ,10
S7,S6,C3,13
SQ,CT,H4,10
DA,SQ,H8,11
HA,CT,H7,18
S9,CQ,SJ,19
D4,D8,S8,12
D8,D4,C4,12
H5,S5,SK,15
S6,H8,HT,18
DT,SQ,S5,15
H4,DK,D7,17
CQ,D9,DA,20
HJ,DJ,H7,17
C9,SA,ST,21
D9,D5,DK,24
HT,SQ,CT,10
CK,C5,DQ,15
ST,HK,C8,10
D8,H4,H6,10
ST,S4,D6,14
S2,SK,H4,12
C7,SQ,S3,13
H6,CQ,S5,10
S8,HA,H2,13
D7,H2,C9,9
H2,D6,HK,12
C4,C8,D3,12
C4,D5,D5,10
D6,S4,SJ,14
DK,H8,D3,13
C2,D8,H6,8
S2,S4,D4,6
D6,C4,HA,11
H5,DK,SA,11
DK,H8,H3,11
CJ,CK,DT,20
D8,CJ,C6,16
D2,S6,HQ,10
C9,DT,SJ,10
SA,SA,H7,22
S3,H2,D6,6
DQ,S4,S6,10
C4,CK,D9,14
D3,SQ,ST,20
H3,ST,HK,13
DJ,H5,S2,10
D2,D2,S6,6
D3,C3,ST,10
DK,D3,C7,13
D3,S8,D8,11
H7,D9,SQ,10
SK,H6,H5,11
H3,S4,DT,10
S9,ST,D8,19
HT,S7,ST,17
SJ,C2,CK,12
HA,S3,D5,11
DA,HQ,CJ,11
HK,C8,D6,10
D9,CT,S5,10
S3,S9,D3,12
D7,D3,S4,10
S7,C7,S4,11
H5,CA,S2,11
HQ,SQ,C4,10
HK,S4,SJ,14
SA,C7,SQ,21
H3,C4,D3,4
CQ,SK,H5,10
C4,S4,S2,6
CA,C4,D4,15
D8,D4,D3,15
H8,C9,H6,14
D9,D7,C8,16
S4,H2,HA,13
H8,ST,SQ,20
HA,S3,S4,11
SK,D3,SJ,20
S7,C8,CQ,18
C5,HJ,D2,10
H6,SK,D2,10
HQ,DK,S4,10
H5,H3,H6,14
C3,ST,HA,11
S8,CQ,DA,11
DA,D6,C6,17
C2,D4,H4,4
H6,SQ,HK,16
SQ,HA,HT,21
S3,C4,HQ,10
SJ,D9,S7,17
C5,D7,H2,7
HA,HJ,C5,21
S6,CA,DA,11
D7,C6,D4,11
HQ,C8,DJ,10
DJ,S9,D7,17
D8,HA,H7,18
HT,CA,CQ,21
H7,SK,D5,10
C8,S8,HQ,10
SJ,C6,HT,10
C7,D3,D5,8
S7,H5,CK,10
CJ,S7,C2,12
DK,C7,D4,14
C3,D7,HA,11
CA,SQ,C9,20
S8,HT,D3,10
DJ,H5,CJ,10
H4,S6,HK,14
H8,DA,C3,11
H2,H2,H5,9
D3,S9,S7,16
S4,DT,C5,10
C5,C8,CK,23
S5,SJ,HT,15
H8,S9,H8,16
HA,DT,SK,11
D2,D8,CJ,10
C5,D5,CQ,15
ST,D3,DT,13
H5,S3,CJ,10
C3,DK,S7,10
ST,DT,C8,10
C3,DT,D6,16
H9,HK,S3,19
CQ,CJ,C8,28
CJ,H2,C3,13
DJ,H6,S2,10
SQ,H2,D5,10
C7,S6,HT,10
S7,CK,C3,13
S3,C7,H7,7
C7,DQ,S7,10
H3,CJ,CJ,20
DK,S9,SK,19
DJ,C2,SK,10
D3,S6,D3,6
C4,D5,CJ,14
DT,H8,SK,10
CK,D4,C7,17
H7,SA,S7,18
CT,SQ,H9,10
S7,H9,C4,9
D2,S8,S3,11
D7,S5,HA,11
HK,H6,DT,16
C6,S4,H2,6
DQ,HQ,D3,13
H8,C5,SK,10
C5,C3,C9,17
D3,C2,H7,7
HK,D2,D8,10
H4,SQ,SA,21
ST,HT,D2,10
S9,S2,SA,22
HQ,DK,C8,10
S5,S9,D5,14
S6,SQ,D7,16
S6,CT,DQ,10
HT,S4,H8,18
H9,H9,DA,18
D7,C6,S9,9
H7,CT,HQ,17
D4,C9,D3,9
C3,D5,DK,15
CK,S4,D3,10
S2,D8,ST,12
H8,C6,H4,12
C5,DJ,CA,16
SJ,C8,HQ,10
S7,C5,D4,7
HJ,SJ,C3,10
H6,ST,CQ,10
D9,CA,DJ,19
S3,D7,D8,15
C4,HQ,CQ,14
HA,SA,S4,15
H7,H8,CK,15
H3,D4,D8,12
C5,D8,H4,8
CK,D4,S7,10
CA,D6,S3,11
DA,D4,S6,15
C8,H9,CQ,18
S4,D9,C5,9
S5,H7,DT,10
C4,D6,H2,6
C3,H9,S2,9
C9,CJ,HJ,19
C7,D9,D7,16
C4,H6,D9,9
HJ,C3,HK,20
D3,DQ,CJ,13
C2,DJ,S2,10
S3,DA,D5,16
DK,S6,D9,19
H2,CJ,D9,10
S2,C3,CT,13
H2,HJ,CJ,12
HQ,HQ,H7,27
CK,S3,D3,10
S4,S8,H2,12
H9,SJ,S6,16
S4,D5,S5,9
DT,HK,H9,19
H3,H3,D9,9
H9,D2,H8,17
S7,H7,HA,18
DQ,ST,H7,10
SJ,S3,H9,13
S5,H3,D8,8
S9,H6,H3,9
SQ,C6,DK,10
ST,CA,SK,20
HJ,SJ,D8,10
DA,SQ,D4,15
HT,S9,CK,10
D3,CQ,H4,10
S2,S4,SQ,16
DQ,C7,SQ,10
S5,ST,HA,15
